profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
9,132,4,1,2100,Especial,Brasil Central,Lavado,special.jpg
2,132,4,2,2100,Orgânico,Brasil Central,Natural,organic.jpg
14,132,4,3,2100,Orgânico,Sul de Minas,Lavado,organic.jpg
11,132,5,1,2101,Fair trade,Brasil Central,Lavado,fairtrade.jpg
8,132,5,2,2101,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
13,132,5,3,2101,Especial,Sul de Minas,Lavado,special.jpg
11,132,6,1,2102,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,132,6,2,2102,Orgânico,Sul de Minas,Natural,organic.jpg
7,132,6,3,2102,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,132,7,1,2103,Especial,Sul de Minas,Natural,special.jpg
14,132,7,2,2103,Orgânico,Sul de Minas,Lavado,organic.jpg
6,132,7,3,2103,Orgânico,Sul de Minas,Natural,organic.jpg
4,132,8,1,2104,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
1,132,8,2,2104,Especial,Brasil Central,Natural,special.jpg
6,132,8,3,2104,Orgânico,Sul de Minas,Natural,organic.jpg
15,132,9,1,2105,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
5,132,9,2,2105,Especial,Sul de Minas,Natural,special.jpg
1,132,9,3,2105,Especial,Brasil Central,Natural,special.jpg
13,132,10,1,2106,Especial,Sul de Minas,Lavado,special.jpg
3,132,10,2,2106,Fair trade,Brasil Central,Natural,fairtrade.jpg
8,132,10,3,2106,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
9,132,11,1,2107,Especial,Brasil Central,Lavado,special.jpg
7,132,11,2,2107,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,132,11,3,2107,Especial,Sul de Minas,Natural,special.jpg
12,132,12,1,2108,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,132,12,2,2108,Fair trade,Sul de Minas,Natural,fairtrade.jpg
3,132,12,3,2108,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,132,13,1,2109,Orgânico,Sul de Minas,Lavado,organic.jpg
15,132,13,2,2109,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
10,132,13,3,2109,Orgânico,Brasil Central,Lavado,organic.jpg
15,132,14,1,2110,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
4,132,14,2,2110,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
2,132,14,3,2110,Orgânico,Brasil Central,Natural,organic.jpg
16,132,15,1,2111,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
15,132,15,2,2111,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
1,132,15,3,2111,Especial,Brasil Central,Natural,special.jpg
13,132,16,1,2112,Especial,Sul de Minas,Lavado,special.jpg
1,132,16,2,2112,Especial,Brasil Central,Natural,special.jpg
9,132,16,3,2112,Especial,Brasil Central,Lavado,special.jpg
2,133,1,1,2113,Orgânico,Brasil Central,Natural,organic.jpg
15,133,1,2,2113,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
5,133,1,3,2113,Especial,Sul de Minas,Natural,special.jpg
10,133,2,1,2114,Orgânico,Brasil Central,Lavado,organic.jpg
9,133,2,2,2114,Especial,Brasil Central,Lavado,special.jpg
6,133,2,3,2114,Orgânico,Sul de Minas,Natural,organic.jpg
12,133,3,1,2115,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
2,133,3,2,2115,Orgânico,Brasil Central,Natural,organic.jpg
11,133,3,3,2115,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,133,4,1,2116,Orgânico,Sul de Minas,Natural,organic.jpg
1,133,4,2,2116,Especial,Brasil Central,Natural,special.jpg
2,133,4,3,2116,Orgânico,Brasil Central,Natural,organic.jpg
13,133,5,1,2117,Especial,Sul de Minas,Lavado,special.jpg
7,133,5,2,2117,Fair trade,Sul de Minas,Natural,fairtrade.jpg
10,133,5,3,2117,Orgânico,Brasil Central,Lavado,organic.jpg
16,133,6,1,2118,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,133,6,2,2118,Orgânico,Sul de Minas,Natural,organic.jpg
7,133,6,3,2118,Fair trade,Sul de Minas,Natural,fairtrade.jpg
7,133,7,1,2119,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,133,7,2,2119,Especial,Sul de Minas,Natural,special.jpg
6,133,7,3,2119,Orgânico,Sul de Minas,Natural,organic.jpg
4,133,8,1,2120,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,133,8,2,2120,Orgânico,Sul de Minas,Natural,organic.jpg
12,133,8,3,2120,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
10,133,9,1,2121,Orgânico,Brasil Central,Lavado,organic.jpg
7,133,9,2,2121,Fair trade,Sul de Minas,Natural,fairtrade.jpg
12,133,9,3,2121,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
1,133,10,1,2122,Especial,Brasil Central,Natural,special.jpg
16,133,10,2,2122,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
12,133,10,3,2122,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
9,133,11,1,2123,Especial,Brasil Central,Lavado,special.jpg
16,133,11,2,2123,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
8,133,11,3,2123,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
8,133,12,1,2124,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
3,133,12,2,2124,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,133,12,3,2124,Especial,Sul de Minas,Natural,special.jpg
7,133,13,1,2125,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,133,13,2,2125,Especial,Sul de Minas,Natural,special.jpg
4,133,13,3,2125,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
14,133,14,1,2126,Orgânico,Sul de Minas,Lavado,organic.jpg
8,133,14,2,2126,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
16,133,14,3,2126,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
9,133,15,1,2127,Especial,Brasil Central,Lavado,special.jpg
2,133,15,2,2127,Orgânico,Brasil Central,Natural,organic.jpg
11,133,15,3,2127,Fair trade,Brasil Central,Lavado,fairtrade.jpg
7,133,16,1,2128,Fair trade,Sul de Minas,Natural,fairtrade.jpg
12,133,16,2,2128,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,133,16,3,2128,Especial,Sul de Minas,Lavado,special.jpg
16,134,1,1,2129,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,134,1,2,2129,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,134,1,3,2129,Fair trade,Brasil Central,Natural,fairtrade.jpg
10,134,2,1,2130,Orgânico,Brasil Central,Lavado,organic.jpg
12,134,2,2,2130,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
1,134,2,3,2130,Especial,Brasil Central,Natural,special.jpg
5,134,3,1,2131,Especial,Sul de Minas,Natural,special.jpg
6,134,3,2,2131,Orgânico,Sul de Minas,Natural,organic.jpg
16,134,3,3,2131,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,134,4,1,2132,Especial,Sul de Minas,Natural,special.jpg
8,134,4,2,2132,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
14,134,4,3,2132,Orgânico,Sul de Minas,Lavado,organic.jpg
13,134,5,1,2133,Especial,Sul de Minas,Lavado,special.jpg
12,134,5,2,2133,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,134,5,3,2133,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
10,134,6,1,2134,Orgânico,Brasil Central,Lavado,organic.jpg
13,134,6,2,2134,Especial,Sul de Minas,Lavado,special.jpg
2,134,6,3,2134,Orgânico,Brasil Central,Natural,organic.jpg
1,134,7,1,2135,Especial,Brasil Central,Natural,special.jpg
13,134,7,2,2135,Especial,Sul de Minas,Lavado,special.jpg
14,134,7,3,2135,Orgânico,Sul de Minas,Lavado,organic.jpg
12,134,8,1,2136,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,134,8,2,2136,Fair trade,Sul de Minas,Natural,fairtrade.jpg
11,134,8,3,2136,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,134,9,1,2137,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,134,9,2,2137,Fair trade,Sul de Minas,Natural,fairtrade.jpg
9,134,9,3,2137,Especial,Brasil Central,Lavado,special.jpg
16,134,10,1,2138,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,134,10,2,2138,Orgânico,Brasil Central,Natural,organic.jpg
10,134,10,3,2138,Orgânico,Brasil Central,Lavado,organic.jpg
6,134,11,1,2139,Orgânico,Sul de Minas,Natural,organic.jpg
1,134,11,2,2139,Especial,Brasil Central,Natural,special.jpg
8,134,11,3,2139,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,134,12,1,2140,Orgânico,Brasil Central,Lavado,organic.jpg
12,134,12,2,2140,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,134,12,3,2140,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
9,134,13,1,2141,Especial,Brasil Central,Lavado,special.jpg
3,134,13,2,2141,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,134,13,3,2141,Especial,Brasil Central,Natural,special.jpg
8,134,14,1,2142,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
11,134,14,2,2142,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,134,14,3,2142,Especial,Sul de Minas,Lavado,special.jpg
8,134,15,1,2143,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
4,134,15,2,2143,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,134,15,3,2143,Fair trade,Brasil Central,Lavado,fairtrade.jpg
11,134,16,1,2144,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,134,16,2,2144,Orgânico,Brasil Central,Natural,organic.jpg
13,134,16,3,2144,Especial,Sul de Minas,Lavado,special.jpg
6,135,1,1,2145,Orgânico,Sul de Minas,Natural,organic.jpg
14,135,1,2,2145,Orgânico,Sul de Minas,Lavado,organic.jpg
13,135,1,3,2145,Especial,Sul de Minas,Lavado,special.jpg
16,135,2,1,2146,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,135,2,2,2146,Especial,Sul de Minas,Lavado,special.jpg
5,135,2,3,2146,Especial,Sul de Minas,Natural,special.jpg
6,135,3,1,2147,Orgânico,Sul de Minas,Natural,organic.jpg
14,135,3,2,2147,Orgânico,Sul de Minas,Lavado,organic.jpg
2,135,3,3,2147,Orgânico,Brasil Central,Natural,organic.jpg
2,135,4,1,2148,Orgânico,Brasil Central,Natural,organic.jpg
6,135,4,2,2148,Orgânico,Sul de Minas,Natural,organic.jpg
5,135,4,3,2148,Especial,Sul de Minas,Natural,special.jpg
10,135,5,1,2149,Orgânico,Brasil Central,Lavado,organic.jpg
8,135,5,2,2149,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
1,135,5,3,2149,Especial,Brasil Central,Natural,special.jpg
9,135,6,1,2150,Especial,Brasil Central,Lavado,special.jpg
2,135,6,2,2150,Orgânico,Brasil Central,Natural,organic.jpg
3,135,6,3,2150,Fair trade,Brasil Central,Natural,fairtrade.jpg
3,135,7,1,2151,Fair trade,Brasil Central,Natural,fairtrade.jpg
2,135,7,2,2151,Orgânico,Brasil Central,Natural,organic.jpg
15,135,7,3,2151,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
13,135,8,1,2152,Especial,Sul de Minas,Lavado,special.jpg
12,135,8,2,2152,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
1,135,8,3,2152,Especial,Brasil Central,Natural,special.jpg
6,135,9,1,2153,Orgânico,Sul de Minas,Natural,organic.jpg
9,135,9,2,2153,Especial,Brasil Central,Lavado,special.jpg
5,135,9,3,2153,Especial,Sul de Minas,Natural,special.jpg
14,135,10,1,2154,Orgânico,Sul de Minas,Lavado,organic.jpg
9,135,10,2,2154,Especial,Brasil Central,Lavado,special.jpg
5,135,10,3,2154,Especial,Sul de Minas,Natural,special.jpg
16,135,11,1,2155,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
10,135,11,2,2155,Orgânico,Brasil Central,Lavado,organic.jpg
12,135,11,3,2155,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
1,135,12,1,2156,Especial,Brasil Central,Natural,special.jpg
13,135,12,2,2156,Especial,Sul de Minas,Lavado,special.jpg
10,135,12,3,2156,Orgânico,Brasil Central,Lavado,organic.jpg
6,135,13,1,2157,Orgânico,Sul de Minas,Natural,organic.jpg
4,135,13,2,2157,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,135,13,3,2157,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,135,14,1,2158,Especial,Sul de Minas,Lavado,special.jpg
9,135,14,2,2158,Especial,Brasil Central,Lavado,special.jpg
12,135,14,3,2158,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,135,15,1,2159,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
4,135,15,2,2159,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
12,135,15,3,2159,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,135,16,1,2160,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,135,16,2,2160,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,135,16,3,2160,Orgânico,Brasil Central,Lavado,organic.jpg
7,136,1,1,2161,Fair trade,Sul de Minas,Natural,fairtrade.jpg
2,136,1,2,2161,Orgânico,Brasil Central,Natural,organic.jpg
3,136,1,3,2161,Fair trade,Brasil Central,Natural,fairtrade.jpg
6,136,2,1,2162,Orgânico,Sul de Minas,Natural,organic.jpg
12,136,2,2,2162,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,136,2,3,2162,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
9,136,3,1,2163,Especial,Brasil Central,Lavado,special.jpg
10,136,3,2,2163,Orgânico,Brasil Central,Lavado,organic.jpg
16,136,3,3,2163,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,136,4,1,2164,Especial,Sul de Minas,Natural,special.jpg
3,136,4,2,2164,Fair trade,Brasil Central,Natural,fairtrade.jpg
16,136,4,3,2164,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
4,136,5,1,2165,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,136,5,2,2165,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,136,5,3,2165,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,136,6,1,2166,Especial,Sul de Minas,Natural,special.jpg
4,136,6,2,2166,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
15,136,6,3,2166,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
11,136,7,1,2167,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,136,7,2,2167,Orgânico,Brasil Central,Natural,organic.jpg
8,136,7,3,2167,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
13,136,8,1,2168,Especial,Sul de Minas,Lavado,special.jpg
10,136,8,2,2168,Orgânico,Brasil Central,Lavado,organic.jpg
1,136,8,3,2168,Especial,Brasil Central,Natural,special.jpg
9,136,9,1,2169,Especial,Brasil Central,Lavado,special.jpg
4,136,9,2,2169,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
14,136,9,3,2169,Orgânico,Sul de Minas,Lavado,organic.jpg
10,136,10,1,2170,Orgânico,Brasil Central,Lavado,organic.jpg
7,136,10,2,2170,Fair trade,Sul de Minas,Natural,fairtrade.jpg
3,136,10,3,2170,Fair trade,Brasil Central,Natural,fairtrade.jpg
7,136,11,1,2171,Fair trade,Sul de Minas,Natural,fairtrade.jpg
9,136,11,2,2171,Especial,Brasil Central,Lavado,special.jpg
13,136,11,3,2171,Especial,Sul de Minas,Lavado,special.jpg
4,136,12,1,2172,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,136,12,2,2172,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,136,12,3,2172,Orgânico,Sul de Minas,Natural,organic.jpg
1,136,13,1,2173,Especial,Brasil Central,Natural,special.jpg
4,136,13,2,2173,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
2,136,13,3,2173,Orgânico,Brasil Central,Natural,organic.jpg
1,136,14,1,2174,Especial,Brasil Central,Natural,special.jpg
7,136,14,2,2174,Fair trade,Sul de Minas,Natural,fairtrade.jpg
8,136,14,3,2174,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
13,136,15,1,2175,Especial,Sul de Minas,Lavado,special.jpg
16,136,15,2,2175,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,136,15,3,2175,Orgânico,Sul de Minas,Natural,organic.jpg
10,136,16,1,2176,Orgânico,Brasil Central,Lavado,organic.jpg
9,136,16,2,2176,Especial,Brasil Central,Lavado,special.jpg
12,136,16,3,2176,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,137,1,1,2177,Fair trade,Sul de Minas,Natural,fairtrade.jpg
1,137,1,2,2177,Especial,Brasil Central,Natural,special.jpg
9,137,1,3,2177,Especial,Brasil Central,Lavado,special.jpg
5,137,2,1,2178,Especial,Sul de Minas,Natural,special.jpg
11,137,2,2,2178,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,137,2,3,2178,Orgânico,Brasil Central,Natural,organic.jpg
16,137,3,1,2179,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
5,137,3,2,2179,Especial,Sul de Minas,Natural,special.jpg
13,137,3,3,2179,Especial,Sul de Minas,Lavado,special.jpg
10,137,4,1,2180,Orgânico,Brasil Central,Lavado,organic.jpg
13,137,4,2,2180,Especial,Sul de Minas,Lavado,special.jpg
6,137,4,3,2180,Orgânico,Sul de Minas,Natural,organic.jpg
9,137,5,1,2181,Especial,Brasil Central,Lavado,special.jpg
4,137,5,2,2181,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
7,137,5,3,2181,Fair trade,Sul de Minas,Natural,fairtrade.jpg
12,137,6,1,2182,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,137,6,2,2182,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
6,137,6,3,2182,Orgânico,Sul de Minas,Natural,organic.jpg
1,137,7,1,2183,Especial,Brasil Central,Natural,special.jpg
3,137,7,2,2183,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,137,7,3,2183,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,137,8,1,2184,Especial,Sul de Minas,Natural,special.jpg
14,137,8,2,2184,Orgânico,Sul de Minas,Lavado,organic.jpg
9,137,8,3,2184,Especial,Brasil Central,Lavado,special.jpg
11,137,9,1,2185,Fair trade,Brasil Central,Lavado,fairtrade.jpg
13,137,9,2,2185,Especial,Sul de Minas,Lavado,special.jpg
2,137,9,3,2185,Orgânico,Brasil Central,Natural,organic.jpg
10,137,10,1,2186,Orgânico,Brasil Central,Lavado,organic.jpg
2,137,10,2,2186,Orgânico,Brasil Central,Natural,organic.jpg
15,137,10,3,2186,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
4,137,11,1,2187,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,137,11,2,2187,Fair trade,Brasil Central,Lavado,fairtrade.jpg
3,137,11,3,2187,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,137,12,1,2188,Especial,Sul de Minas,Natural,special.jpg
10,137,12,2,2188,Orgânico,Brasil Central,Lavado,organic.jpg
3,137,12,3,2188,Fair trade,Brasil Central,Natural,fairtrade.jpg
12,137,13,1,2189,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
9,137,13,2,2189,Especial,Brasil Central,Lavado,special.jpg
5,137,13,3,2189,Especial,Sul de Minas,Natural,special.jpg
12,137,14,1,2190,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
1,137,14,2,2190,Especial,Brasil Central,Natural,special.jpg
6,137,14,3,2190,Orgânico,Sul de Minas,Natural,organic.jpg
2,137,15,1,2191,Orgânico,Brasil Central,Natural,organic.jpg
1,137,15,2,2191,Especial,Brasil Central,Natural,special.jpg
3,137,15,3,2191,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,137,16,1,2192,Orgânico,Sul de Minas,Lavado,organic.jpg
10,137,16,2,2192,Orgânico,Brasil Central,Lavado,organic.jpg
2,137,16,3,2192,Orgânico,Brasil Central,Natural,organic.jpg
8,138,1,1,2193,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
15,138,1,2,2193,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
6,138,1,3,2193,Orgânico,Sul de Minas,Natural,organic.jpg
10,138,2,1,2194,Orgânico,Brasil Central,Lavado,organic.jpg
6,138,2,2,2194,Orgânico,Sul de Minas,Natural,organic.jpg
9,138,2,3,2194,Especial,Brasil Central,Lavado,special.jpg
2,138,3,1,2195,Orgânico,Brasil Central,Natural,organic.jpg
15,138,3,2,2195,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
10,138,3,3,2195,Orgânico,Brasil Central,Lavado,organic.jpg
6,138,4,1,2196,Orgânico,Sul de Minas,Natural,organic.jpg
2,138,4,2,2196,Orgânico,Brasil Central,Natural,organic.jpg
9,138,4,3,2196,Especial,Brasil Central,Lavado,special.jpg
6,138,5,1,2197,Orgânico,Sul de Minas,Natural,organic.jpg
10,138,5,2,2197,Orgânico,Brasil Central,Lavado,organic.jpg
11,138,5,3,2197,Fair trade,Brasil Central,Lavado,fairtrade.jpg
16,138,6,1,2198,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
2,138,6,2,2198,Orgânico,Brasil Central,Natural,organic.jpg
9,138,6,3,2198,Especial,Brasil Central,Lavado,special.jpg
16,138,7,1,2199,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
11,138,7,2,2199,Fair trade,Brasil Central,Lavado,fairtrade.jpg
4,138,7,3,2199,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
12,138,8,1,2200,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
6,138,8,2,2200,Orgânico,Sul de Minas,Natural,organic.jpg
8,138,8,3,2200,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
8,138,9,1,2201,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
4,138,9,2,2201,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
3,138,9,3,2201,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,138,10,1,2202,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
8,138,10,2,2202,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
7,138,10,3,2202,Fair trade,Sul de Minas,Natural,fairtrade.jpg
5,138,11,1,2203,Especial,Sul de Minas,Natural,special.jpg
13,138,11,2,2203,Especial,Sul de Minas,Lavado,special.jpg
12,138,11,3,2203,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,138,12,1,2204,Especial,Sul de Minas,Lavado,special.jpg
14,138,12,2,2204,Orgânico,Sul de Minas,Lavado,organic.jpg
10,138,12,3,2204,Orgânico,Brasil Central,Lavado,organic.jpg
7,138,13,1,2205,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,138,13,2,2205,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
11,138,13,3,2205,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,138,14,1,2206,Especial,Brasil Central,Lavado,special.jpg
3,138,14,2,2206,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,138,14,3,2206,Especial,Sul de Minas,Natural,special.jpg
6,138,15,1,2207,Orgânico,Sul de Minas,Natural,organic.jpg
12,138,15,2,2207,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
14,138,15,3,2207,Orgânico,Sul de Minas,Lavado,organic.jpg
13,138,16,1,2208,Especial,Sul de Minas,Lavado,special.jpg
14,138,16,2,2208,Orgânico,Sul de Minas,Lavado,organic.jpg
6,138,16,3,2208,Orgânico,Sul de Minas,Natural,organic.jpg
10,139,1,1,2209,Orgânico,Brasil Central,Lavado,organic.jpg
6,139,1,2,2209,Orgânico,Sul de Minas,Natural,organic.jpg
8,139,1,3,2209,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
10,139,2,1,2210,Orgânico,Brasil Central,Lavado,organic.jpg
11,139,2,2,2210,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,139,2,3,2210,Orgânico,Sul de Minas,Natural,organic.jpg
16,139,3,1,2211,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,139,3,2,2211,Especial,Sul de Minas,Lavado,special.jpg
6,139,3,3,2211,Orgânico,Sul de Minas,Natural,organic.jpg
9,139,4,1,2212,Especial,Brasil Central,Lavado,special.jpg
13,139,4,2,2212,Especial,Sul de Minas,Lavado,special.jpg
16,139,4,3,2212,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,139,5,1,2213,Especial,Sul de Minas,Lavado,special.jpg
7,139,5,2,2213,Fair trade,Sul de Minas,Natural,fairtrade.jpg
4,139,5,3,2213,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
15,139,6,1,2214,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
7,139,6,2,2214,Fair trade,Sul de Minas,Natural,fairtrade.jpg
14,139,6,3,2214,Orgânico,Sul de Minas,Lavado,organic.jpg
5,139,7,1,2215,Especial,Sul de Minas,Natural,special.jpg
16,139,7,2,2215,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
13,139,7,3,2215,Especial,Sul de Minas,Lavado,special.jpg
9,139,8,1,2216,Especial,Brasil Central,Lavado,special.jpg
4,139,8,2,2216,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
3,139,8,3,2216,Fair trade,Brasil Central,Natural,fairtrade.jpg
10,139,9,1,2217,Orgânico,Brasil Central,Lavado,organic.jpg
12,139,9,2,2217,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,139,9,3,2217,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,139,10,1,2218,Orgânico,Sul de Minas,Natural,organic.jpg
15,139,10,2,2218,Fair trade,Sul de Minas,Lavado,fairtrade.jpg
9,139,10,3,2218,Especial,Brasil Central,Lavado,special.jpg
14,139,11,1,2219,Orgânico,Sul de Minas,Lavado,organic.jpg
1,139,11,2,2219,Especial,Brasil Central,Natural,special.jpg
8,139,11,3,2219,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
6,139,12,1,2220,Orgânico,Sul de Minas,Natural,organic.jpg
8,139,12,2,2220,Rainforestry Alliance,Sul de Minas,Natural,agroforestry.jpg
12,139,12,3,2220,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,139,13,1,2221,Fair trade,Sul de Minas,Natural,fairtrade.jpg
13,139,13,2,2221,Especial,Sul de Minas,Lavado,special.jpg
11,139,13,3,2221,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,139,14,1,2222,Orgânico,Brasil Central,Natural,organic.jpg
14,139,14,2,2222,Orgânico,Sul de Minas,Lavado,organic.jpg
5,139,14,3,2222,Especial,Sul de Minas,Natural,special.jpg
16,139,15,1,2223,Rainforestry Alliance,Sul de Minas,Lavado,agroforestry.jpg
