profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
1,86,9,2,1369,Especial,Brasil Central,Natural,special.jpg
11,86,9,3,1369,Fair trade,Brasil Central,Lavado,fairtrade.jpg
16,86,10,1,1370,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,86,10,2,1370,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
6,86,10,3,1370,Organico,Cerrado Mineiro,Natural,organic.jpg
2,86,11,1,1371,Organico,Brasil Central,Natural,organic.jpg
3,86,11,2,1371,Fair trade,Brasil Central,Natural,fairtrade.jpg
8,86,11,3,1371,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
8,86,12,1,1372,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,86,12,2,1372,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,86,12,3,1372,Especial,Cerrado Mineiro,Lavado,special.jpg
6,86,13,1,1373,Organico,Cerrado Mineiro,Natural,organic.jpg
10,86,13,2,1373,Organico,Brasil Central,Lavado,organic.jpg
4,86,13,3,1373,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,86,14,1,1374,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,86,14,2,1374,Organico,Brasil Central,Lavado,organic.jpg
3,86,14,3,1374,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,86,15,1,1375,Fair trade,Brasil Central,Lavado,fairtrade.jpg
6,86,15,2,1375,Organico,Cerrado Mineiro,Natural,organic.jpg
3,86,15,3,1375,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,86,16,1,1376,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,86,16,2,1376,Organico,Brasil Central,Lavado,organic.jpg
9,86,16,3,1376,Especial,Brasil Central,Lavado,special.jpg
9,87,1,1,1377,Especial,Brasil Central,Lavado,special.jpg
15,87,1,2,1377,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,87,1,3,1377,Especial,Cerrado Mineiro,Lavado,special.jpg
1,87,2,1,1378,Especial,Brasil Central,Natural,special.jpg
9,87,2,2,1378,Especial,Brasil Central,Lavado,special.jpg
12,87,2,3,1378,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
10,87,3,1,1379,Organico,Brasil Central,Lavado,organic.jpg
2,87,3,2,1379,Organico,Brasil Central,Natural,organic.jpg
11,87,3,3,1379,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,87,4,1,1380,Organico,Brasil Central,Natural,organic.jpg
7,87,4,2,1380,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,87,4,3,1380,Especial,Brasil Central,Natural,special.jpg
9,87,5,1,1381,Especial,Brasil Central,Lavado,special.jpg
15,87,5,2,1381,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,87,5,3,1381,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
15,87,6,1,1382,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,87,6,2,1382,Organico,Cerrado Mineiro,Natural,organic.jpg
16,87,6,3,1382,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,87,7,1,1383,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,87,7,2,1383,Organico,Brasil Central,Lavado,organic.jpg
11,87,7,3,1383,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,87,8,1,1384,Organico,Brasil Central,Natural,organic.jpg
9,87,8,2,1384,Especial,Brasil Central,Lavado,special.jpg
4,87,8,3,1384,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,87,9,1,1385,Organico,Brasil Central,Lavado,organic.jpg
5,87,9,2,1385,Especial,Cerrado Mineiro,Natural,special.jpg
14,87,9,3,1385,Organico,Cerrado Mineiro,Lavado,organic.jpg
4,87,10,1,1386,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
6,87,10,2,1386,Organico,Cerrado Mineiro,Natural,organic.jpg
16,87,10,3,1386,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,87,11,1,1387,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,87,11,2,1387,Especial,Brasil Central,Natural,special.jpg
8,87,11,3,1387,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,87,12,1,1388,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
3,87,12,2,1388,Fair trade,Brasil Central,Natural,fairtrade.jpg
10,87,12,3,1388,Organico,Brasil Central,Lavado,organic.jpg
16,87,13,1,1389,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,87,13,2,1389,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
11,87,13,3,1389,Fair trade,Brasil Central,Lavado,fairtrade.jpg
11,87,14,1,1390,Fair trade,Brasil Central,Lavado,fairtrade.jpg
2,87,14,2,1390,Organico,Brasil Central,Natural,organic.jpg
3,87,14,3,1390,Fair trade,Brasil Central,Natural,fairtrade.jpg
3,87,15,1,1391,Fair trade,Brasil Central,Natural,fairtrade.jpg
10,87,15,2,1391,Organico,Brasil Central,Lavado,organic.jpg
2,87,15,3,1391,Organico,Brasil Central,Natural,organic.jpg
3,87,16,1,1392,Fair trade,Brasil Central,Natural,fairtrade.jpg
2,87,16,2,1392,Organico,Brasil Central,Natural,organic.jpg
16,87,16,3,1392,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,88,1,1,1393,Especial,Cerrado Mineiro,Lavado,special.jpg
4,88,1,2,1393,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
15,88,1,3,1393,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,88,2,1,1394,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,88,2,2,1394,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
2,88,2,3,1394,Organico,Brasil Central,Natural,organic.jpg
6,88,3,1,1395,Organico,Cerrado Mineiro,Natural,organic.jpg
7,88,3,2,1395,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,88,3,3,1395,Especial,Cerrado Mineiro,Natural,special.jpg
6,88,4,1,1396,Organico,Cerrado Mineiro,Natural,organic.jpg
16,88,4,2,1396,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
2,88,4,3,1396,Organico,Brasil Central,Natural,organic.jpg
12,88,5,1,1397,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
8,88,5,2,1397,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,88,5,3,1397,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
3,88,6,1,1398,Fair trade,Brasil Central,Natural,fairtrade.jpg
13,88,6,2,1398,Especial,Cerrado Mineiro,Lavado,special.jpg
16,88,6,3,1398,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,88,7,1,1399,Organico,Cerrado Mineiro,Natural,organic.jpg
13,88,7,2,1399,Especial,Cerrado Mineiro,Lavado,special.jpg
4,88,7,3,1399,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
2,88,8,1,1400,Organico,Brasil Central,Natural,organic.jpg
12,88,8,2,1400,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,88,8,3,1400,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,88,9,1,1401,Especial,Brasil Central,Natural,special.jpg
4,88,9,2,1401,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
7,88,9,3,1401,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,88,10,1,1402,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,88,10,2,1402,Especial,Cerrado Mineiro,Natural,special.jpg
10,88,10,3,1402,Organico,Brasil Central,Lavado,organic.jpg
13,88,11,1,1403,Especial,Cerrado Mineiro,Lavado,special.jpg
14,88,11,2,1403,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,88,11,3,1403,Especial,Brasil Central,Lavado,special.jpg
12,88,12,1,1404,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,88,12,2,1404,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
5,88,12,3,1404,Especial,Cerrado Mineiro,Natural,special.jpg
10,88,13,1,1405,Organico,Brasil Central,Lavado,organic.jpg
4,88,13,2,1405,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,88,13,3,1405,Especial,Cerrado Mineiro,Lavado,special.jpg
1,88,14,1,1406,Especial,Brasil Central,Natural,special.jpg
12,88,14,2,1406,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,88,14,3,1406,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
7,88,15,1,1407,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
8,88,15,2,1407,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,88,15,3,1407,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,88,16,1,1408,Organico,Brasil Central,Lavado,organic.jpg
16,88,16,2,1408,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,88,16,3,1408,Especial,Brasil Central,Lavado,special.jpg
10,89,1,1,1409,Organico,Brasil Central,Lavado,organic.jpg
16,89,1,2,1409,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,89,1,3,1409,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,89,2,1,1410,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,89,2,2,1410,Organico,Brasil Central,Lavado,organic.jpg
3,89,2,3,1410,Fair trade,Brasil Central,Natural,fairtrade.jpg
9,89,3,1,1411,Especial,Brasil Central,Lavado,special.jpg
8,89,3,2,1411,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,89,3,3,1411,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,89,4,1,1412,Especial,Cerrado Mineiro,Lavado,special.jpg
11,89,4,2,1412,Fair trade,Brasil Central,Lavado,fairtrade.jpg
10,89,4,3,1412,Organico,Brasil Central,Lavado,organic.jpg
1,89,5,1,1413,Especial,Brasil Central,Natural,special.jpg
2,89,5,2,1413,Organico,Brasil Central,Natural,organic.jpg
4,89,5,3,1413,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
4,89,6,1,1414,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
7,89,6,2,1414,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,89,6,3,1414,Organico,Brasil Central,Natural,organic.jpg
11,89,7,1,1415,Fair trade,Brasil Central,Lavado,fairtrade.jpg
7,89,7,2,1415,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,89,7,3,1415,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
12,89,8,1,1416,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,89,8,2,1416,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,89,8,3,1416,Especial,Cerrado Mineiro,Natural,special.jpg
6,89,9,1,1417,Organico,Cerrado Mineiro,Natural,organic.jpg
7,89,9,2,1417,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,89,9,3,1417,Especial,Brasil Central,Natural,special.jpg
4,89,10,1,1418,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
5,89,10,2,1418,Especial,Cerrado Mineiro,Natural,special.jpg
13,89,10,3,1418,Especial,Cerrado Mineiro,Lavado,special.jpg
14,89,11,1,1419,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,89,11,2,1419,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,89,11,3,1419,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
14,89,12,1,1420,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,89,12,2,1420,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,89,12,3,1420,Fair trade,Brasil Central,Natural,fairtrade.jpg
14,89,13,1,1421,Organico,Cerrado Mineiro,Lavado,organic.jpg
7,89,13,2,1421,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
16,89,13,3,1421,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,89,14,1,1422,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,89,14,2,1422,Especial,Cerrado Mineiro,Lavado,special.jpg
14,89,14,3,1422,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,89,15,1,1423,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,89,15,2,1423,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,89,15,3,1423,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,89,16,1,1424,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
14,89,16,2,1424,Organico,Cerrado Mineiro,Lavado,organic.jpg
8,89,16,3,1424,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
8,90,1,1,1425,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,90,1,2,1425,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,90,1,3,1425,Especial,Brasil Central,Lavado,special.jpg
10,90,2,1,1426,Organico,Brasil Central,Lavado,organic.jpg
2,90,2,2,1426,Organico,Brasil Central,Natural,organic.jpg
5,90,2,3,1426,Especial,Cerrado Mineiro,Natural,special.jpg
15,90,3,1,1427,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,90,3,2,1427,Organico,Cerrado Mineiro,Natural,organic.jpg
8,90,3,3,1427,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,90,4,1,1428,Organico,Cerrado Mineiro,Lavado,organic.jpg
16,90,4,2,1428,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,90,4,3,1428,Fair trade,Brasil Central,Natural,fairtrade.jpg
9,90,5,1,1429,Especial,Brasil Central,Lavado,special.jpg
1,90,5,2,1429,Especial,Brasil Central,Natural,special.jpg
11,90,5,3,1429,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,90,6,1,1430,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
5,90,6,2,1430,Especial,Cerrado Mineiro,Natural,special.jpg
13,90,6,3,1430,Especial,Cerrado Mineiro,Lavado,special.jpg
1,90,7,1,1431,Especial,Brasil Central,Natural,special.jpg
6,90,7,2,1431,Organico,Cerrado Mineiro,Natural,organic.jpg
10,90,7,3,1431,Organico,Brasil Central,Lavado,organic.jpg
6,90,8,1,1432,Organico,Cerrado Mineiro,Natural,organic.jpg
12,90,8,2,1432,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,90,8,3,1432,Especial,Cerrado Mineiro,Lavado,special.jpg
8,90,9,1,1433,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
15,90,9,2,1433,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,90,9,3,1433,Fair trade,Brasil Central,Natural,fairtrade.jpg
3,90,10,1,1434,Fair trade,Brasil Central,Natural,fairtrade.jpg
16,90,10,2,1434,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
8,90,10,3,1434,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,90,11,1,1435,Especial,Cerrado Mineiro,Natural,special.jpg
14,90,11,2,1435,Organico,Cerrado Mineiro,Lavado,organic.jpg
16,90,11,3,1435,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,90,12,1,1436,Especial,Cerrado Mineiro,Lavado,special.jpg
11,90,12,2,1436,Fair trade,Brasil Central,Lavado,fairtrade.jpg
16,90,12,3,1436,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,90,13,1,1437,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,90,13,2,1437,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,90,13,3,1437,Organico,Brasil Central,Lavado,organic.jpg
3,90,14,1,1438,Fair trade,Brasil Central,Natural,fairtrade.jpg
1,90,14,2,1438,Especial,Brasil Central,Natural,special.jpg
15,90,14,3,1438,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,90,15,1,1439,Especial,Brasil Central,Lavado,special.jpg
10,90,15,2,1439,Organico,Brasil Central,Lavado,organic.jpg
8,90,15,3,1439,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
13,90,16,1,1440,Especial,Cerrado Mineiro,Lavado,special.jpg
1,90,16,2,1440,Especial,Brasil Central,Natural,special.jpg
11,90,16,3,1440,Fair trade,Brasil Central,Lavado,fairtrade.jpg
4,91,1,1,1441,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
15,91,1,2,1441,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,91,1,3,1441,Especial,Brasil Central,Lavado,special.jpg
1,91,2,1,1442,Especial,Brasil Central,Natural,special.jpg
11,91,2,2,1442,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,91,2,3,1442,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
11,91,3,1,1443,Fair trade,Brasil Central,Lavado,fairtrade.jpg
1,91,3,2,1443,Especial,Brasil Central,Natural,special.jpg
6,91,3,3,1443,Organico,Cerrado Mineiro,Natural,organic.jpg
13,91,4,1,1444,Especial,Cerrado Mineiro,Lavado,special.jpg
1,91,4,2,1444,Especial,Brasil Central,Natural,special.jpg
4,91,4,3,1444,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
1,91,5,1,1445,Especial,Brasil Central,Natural,special.jpg
5,91,5,2,1445,Especial,Cerrado Mineiro,Natural,special.jpg
2,91,5,3,1445,Organico,Brasil Central,Natural,organic.jpg
14,91,6,1,1446,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,91,6,2,1446,Especial,Brasil Central,Lavado,special.jpg
12,91,6,3,1446,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
14,91,7,1,1447,Organico,Cerrado Mineiro,Lavado,organic.jpg
6,91,7,2,1447,Organico,Cerrado Mineiro,Natural,organic.jpg
7,91,7,3,1447,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,91,8,1,1448,Organico,Brasil Central,Natural,organic.jpg
7,91,8,2,1448,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,91,8,3,1448,Fair trade,Brasil Central,Natural,fairtrade.jpg
6,91,9,1,1449,Organico,Cerrado Mineiro,Natural,organic.jpg
12,91,9,2,1449,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
7,91,9,3,1449,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
12,91,10,1,1450,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
16,91,10,2,1450,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,91,10,3,1450,Fair trade,Brasil Central,Natural,fairtrade.jpg
5,91,11,1,1451,Especial,Cerrado Mineiro,Natural,special.jpg
9,91,11,2,1451,Especial,Brasil Central,Lavado,special.jpg
15,91,11,3,1451,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,91,12,1,1452,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
9,91,12,2,1452,Especial,Brasil Central,Lavado,special.jpg
5,91,12,3,1452,Especial,Cerrado Mineiro,Natural,special.jpg
15,91,13,1,1453,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,91,13,2,1453,Especial,Brasil Central,Lavado,special.jpg
16,91,13,3,1453,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
2,91,14,1,1454,Organico,Brasil Central,Natural,organic.jpg
15,91,14,2,1454,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
10,91,14,3,1454,Organico,Brasil Central,Lavado,organic.jpg
13,91,15,1,1455,Especial,Cerrado Mineiro,Lavado,special.jpg
14,91,15,2,1455,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,91,15,3,1455,Especial,Brasil Central,Natural,special.jpg
6,91,16,1,1456,Organico,Cerrado Mineiro,Natural,organic.jpg
2,91,16,2,1456,Organico,Brasil Central,Natural,organic.jpg
1,91,16,3,1456,Especial,Brasil Central,Natural,special.jpg
4,92,1,1,1457,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,92,1,2,1457,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,92,1,3,1457,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,92,2,1,1458,Especial,Cerrado Mineiro,Natural,special.jpg
9,92,2,2,1458,Especial,Brasil Central,Lavado,special.jpg
16,92,2,3,1458,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
1,92,3,1,1459,Especial,Brasil Central,Natural,special.jpg
16,92,3,2,1459,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
11,92,3,3,1459,Fair trade,Brasil Central,Lavado,fairtrade.jpg
9,92,4,1,1460,Especial,Brasil Central,Lavado,special.jpg
6,92,4,2,1460,Organico,Cerrado Mineiro,Natural,organic.jpg
4,92,4,3,1460,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
7,92,5,1,1461,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,92,5,2,1461,Especial,Cerrado Mineiro,Natural,special.jpg
8,92,5,3,1461,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,92,6,1,1462,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
4,92,6,2,1462,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,92,6,3,1462,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,92,7,1,1463,Organico,Cerrado Mineiro,Natural,organic.jpg
2,92,7,2,1463,Organico,Brasil Central,Natural,organic.jpg
14,92,7,3,1463,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,92,8,1,1464,Especial,Brasil Central,Natural,special.jpg
3,92,8,2,1464,Fair trade,Brasil Central,Natural,fairtrade.jpg
11,92,8,3,1464,Fair trade,Brasil Central,Lavado,fairtrade.jpg
5,92,9,1,1465,Especial,Cerrado Mineiro,Natural,special.jpg
6,92,9,2,1465,Organico,Cerrado Mineiro,Natural,organic.jpg
16,92,9,3,1465,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,92,10,1,1466,Fair trade,Brasil Central,Natural,fairtrade.jpg
10,92,10,2,1466,Organico,Brasil Central,Lavado,organic.jpg
4,92,10,3,1466,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
13,92,11,1,1467,Especial,Cerrado Mineiro,Lavado,special.jpg
12,92,11,2,1467,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
9,92,11,3,1467,Especial,Brasil Central,Lavado,special.jpg
14,92,12,1,1468,Organico,Cerrado Mineiro,Lavado,organic.jpg
4,92,12,2,1468,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,92,12,3,1468,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,92,13,1,1469,Fair trade,Brasil Central,Natural,fairtrade.jpg
4,92,13,2,1469,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
16,92,13,3,1469,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
8,92,14,1,1470,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
13,92,14,2,1470,Especial,Cerrado Mineiro,Lavado,special.jpg
7,92,14,3,1470,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
16,92,15,1,1471,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,92,15,2,1471,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
1,92,15,3,1471,Especial,Brasil Central,Natural,special.jpg
10,92,16,1,1472,Organico,Brasil Central,Lavado,organic.jpg
13,92,16,2,1472,Especial,Cerrado Mineiro,Lavado,special.jpg
2,92,16,3,1472,Organico,Brasil Central,Natural,organic.jpg
11,93,1,1,1473,Fair trade,Brasil Central,Lavado,fairtrade.jpg
12,93,1,2,1473,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
15,93,1,3,1473,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,93,2,1,1474,Especial,Cerrado Mineiro,Lavado,special.jpg
1,93,2,2,1474,Especial,Brasil Central,Natural,special.jpg
2,93,2,3,1474,Organico,Brasil Central,Natural,organic.jpg
4,93,3,1,1475,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
2,93,3,2,1475,Organico,Brasil Central,Natural,organic.jpg
16,93,3,3,1475,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
14,93,4,1,1476,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,93,4,2,1476,Especial,Brasil Central,Natural,special.jpg
13,93,4,3,1476,Especial,Cerrado Mineiro,Lavado,special.jpg
2,93,5,1,1477,Organico,Brasil Central,Natural,organic.jpg
8,93,5,2,1477,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,93,5,3,1477,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
13,93,6,1,1478,Especial,Cerrado Mineiro,Lavado,special.jpg
11,93,6,2,1478,Fair trade,Brasil Central,Lavado,fairtrade.jpg
15,93,6,3,1478,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,93,7,1,1479,Especial,Brasil Central,Lavado,special.jpg
7,93,7,2,1479,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,93,7,3,1479,Especial,Brasil Central,Natural,special.jpg
10,93,8,1,1480,Organico,Brasil Central,Lavado,organic.jpg
15,93,8,2,1480,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,93,8,3,1480,Especial,Brasil Central,Lavado,special.jpg
2,93,9,1,1481,Organico,Brasil Central,Natural,organic.jpg
4,93,9,2,1481,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,93,9,3,1481,Organico,Brasil Central,Lavado,organic.jpg
14,93,10,1,1482,Organico,Cerrado Mineiro,Lavado,organic.jpg
16,93,10,2,1482,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,93,10,3,1482,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,93,11,1,1483,Organico,Brasil Central,Natural,organic.jpg
15,93,11,2,1483,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,93,11,3,1483,Fair trade,Brasil Central,Natural,fairtrade.jpg
2,93,12,1,1484,Organico,Brasil Central,Natural,organic.jpg
6,93,12,2,1484,Organico,Cerrado Mineiro,Natural,organic.jpg
9,93,12,3,1484,Especial,Brasil Central,Lavado,special.jpg
4,93,13,1,1485,Rainforestry Alliance,Brasil Central,Natural,agroforestry.jpg
10,93,13,2,1485,Organico,Brasil Central,Lavado,organic.jpg
12,93,13,3,1485,Rainforestry Alliance,Brasil Central,Lavado,agroforestry.jpg
9,93,14,1,1486,Especial,Brasil Central,Lavado,special.jpg
14,93,14,2,1486,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,93,14,3,1486,Especial,Brasil Central,Natural,special.jpg
7,93,15,1,1487,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,93,15,2,1487,Especial,Brasil Central,Natural,special.jpg
8,93,15,3,1487,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
10,93,16,1,1488,Organico,Brasil Central,Lavado,organic.jpg
