profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
13,75,5,2,1189,Especial,Cerrado Mineiro,Lavado,special.jpg
7,75,5,3,1189,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
7,75,6,1,1190,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
4,75,6,2,1190,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
16,75,6,3,1190,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,75,7,1,1191,Especial,Cerrado Mineiro,Lavado,special.jpg
1,75,7,2,1191,Especial,Planalto Central,Natural,special.jpg
9,75,7,3,1191,Especial,Planalto Central,Lavado,special.jpg
10,75,8,1,1192,Organico,Planalto Central,Lavado,organic.jpg
8,75,8,2,1192,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,75,8,3,1192,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,75,9,1,1193,Organico,Cerrado Mineiro,Natural,organic.jpg
14,75,9,2,1193,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,75,9,3,1193,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,75,10,1,1194,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
1,75,10,2,1194,Especial,Planalto Central,Natural,special.jpg
11,75,10,3,1194,Fair trade,Planalto Central,Lavado,fairtrade.jpg
6,75,11,1,1195,Organico,Cerrado Mineiro,Natural,organic.jpg
11,75,11,2,1195,Fair trade,Planalto Central,Lavado,fairtrade.jpg
2,75,11,3,1195,Organico,Planalto Central,Natural,organic.jpg
3,75,12,1,1196,Fair trade,Planalto Central,Natural,fairtrade.jpg
11,75,12,2,1196,Fair trade,Planalto Central,Lavado,fairtrade.jpg
8,75,12,3,1196,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,75,13,1,1197,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,75,13,2,1197,Organico,Planalto Central,Natural,organic.jpg
5,75,13,3,1197,Especial,Cerrado Mineiro,Natural,special.jpg
12,75,14,1,1198,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
8,75,14,2,1198,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,75,14,3,1198,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
7,75,15,1,1199,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
2,75,15,2,1199,Organico,Planalto Central,Natural,organic.jpg
11,75,15,3,1199,Fair trade,Planalto Central,Lavado,fairtrade.jpg
9,75,16,1,1200,Especial,Planalto Central,Lavado,special.jpg
5,75,16,2,1200,Especial,Cerrado Mineiro,Natural,special.jpg
7,75,16,3,1200,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,76,1,1,1201,Especial,Planalto Central,Natural,special.jpg
9,76,1,2,1201,Especial,Planalto Central,Lavado,special.jpg
7,76,1,3,1201,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
1,76,2,1,1202,Especial,Planalto Central,Natural,special.jpg
10,76,2,2,1202,Organico,Planalto Central,Lavado,organic.jpg
9,76,2,3,1202,Especial,Planalto Central,Lavado,special.jpg
10,76,3,1,1203,Organico,Planalto Central,Lavado,organic.jpg
6,76,3,2,1203,Organico,Cerrado Mineiro,Natural,organic.jpg
5,76,3,3,1203,Especial,Cerrado Mineiro,Natural,special.jpg
3,76,4,1,1204,Fair trade,Planalto Central,Natural,fairtrade.jpg
1,76,4,2,1204,Especial,Planalto Central,Natural,special.jpg
13,76,4,3,1204,Especial,Cerrado Mineiro,Lavado,special.jpg
4,76,5,1,1205,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
8,76,5,2,1205,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,76,5,3,1205,Especial,Planalto Central,Natural,special.jpg
13,76,6,1,1206,Especial,Cerrado Mineiro,Lavado,special.jpg
2,76,6,2,1206,Organico,Planalto Central,Natural,organic.jpg
4,76,6,3,1206,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
13,76,7,1,1207,Especial,Cerrado Mineiro,Lavado,special.jpg
12,76,7,2,1207,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
8,76,7,3,1207,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,76,8,1,1208,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
8,76,8,2,1208,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
13,76,8,3,1208,Especial,Cerrado Mineiro,Lavado,special.jpg
7,76,9,1,1209,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,76,9,2,1209,Fair trade,Planalto Central,Natural,fairtrade.jpg
4,76,9,3,1209,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
2,76,10,1,1210,Organico,Planalto Central,Natural,organic.jpg
13,76,10,2,1210,Especial,Cerrado Mineiro,Lavado,special.jpg
5,76,10,3,1210,Especial,Cerrado Mineiro,Natural,special.jpg
8,76,11,1,1211,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,76,11,2,1211,Especial,Cerrado Mineiro,Natural,special.jpg
1,76,11,3,1211,Especial,Planalto Central,Natural,special.jpg
5,76,12,1,1212,Especial,Cerrado Mineiro,Natural,special.jpg
13,76,12,2,1212,Especial,Cerrado Mineiro,Lavado,special.jpg
15,76,12,3,1212,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
10,76,13,1,1213,Organico,Planalto Central,Lavado,organic.jpg
15,76,13,2,1213,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,76,13,3,1213,Organico,Cerrado Mineiro,Natural,organic.jpg
12,76,14,1,1214,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
3,76,14,2,1214,Fair trade,Planalto Central,Natural,fairtrade.jpg
7,76,14,3,1214,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
7,76,15,1,1215,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
9,76,15,2,1215,Especial,Planalto Central,Lavado,special.jpg
14,76,15,3,1215,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,76,16,1,1216,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
2,76,16,2,1216,Organico,Planalto Central,Natural,organic.jpg
8,76,16,3,1216,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,77,1,1,1217,Especial,Planalto Central,Natural,special.jpg
5,77,1,2,1217,Especial,Cerrado Mineiro,Natural,special.jpg
4,77,1,3,1217,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
12,77,2,1,1218,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
4,77,2,2,1218,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
13,77,2,3,1218,Especial,Cerrado Mineiro,Lavado,special.jpg
12,77,3,1,1219,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
1,77,3,2,1219,Especial,Planalto Central,Natural,special.jpg
2,77,3,3,1219,Organico,Planalto Central,Natural,organic.jpg
16,77,4,1,1220,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,77,4,2,1220,Especial,Cerrado Mineiro,Lavado,special.jpg
4,77,4,3,1220,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
5,77,5,1,1221,Especial,Cerrado Mineiro,Natural,special.jpg
4,77,5,2,1221,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
3,77,5,3,1221,Fair trade,Planalto Central,Natural,fairtrade.jpg
3,77,6,1,1222,Fair trade,Planalto Central,Natural,fairtrade.jpg
7,77,6,2,1222,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,77,6,3,1222,Especial,Cerrado Mineiro,Natural,special.jpg
5,77,7,1,1223,Especial,Cerrado Mineiro,Natural,special.jpg
13,77,7,2,1223,Especial,Cerrado Mineiro,Lavado,special.jpg
12,77,7,3,1223,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
16,77,8,1,1224,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
4,77,8,2,1224,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
7,77,8,3,1224,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,77,9,1,1225,Especial,Cerrado Mineiro,Natural,special.jpg
14,77,9,2,1225,Organico,Cerrado Mineiro,Lavado,organic.jpg
3,77,9,3,1225,Fair trade,Planalto Central,Natural,fairtrade.jpg
16,77,10,1,1226,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,77,10,2,1226,Especial,Planalto Central,Lavado,special.jpg
1,77,10,3,1226,Especial,Planalto Central,Natural,special.jpg
15,77,11,1,1227,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
1,77,11,2,1227,Especial,Planalto Central,Natural,special.jpg
7,77,11,3,1227,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,77,12,1,1228,Organico,Cerrado Mineiro,Natural,organic.jpg
1,77,12,2,1228,Especial,Planalto Central,Natural,special.jpg
15,77,12,3,1228,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,77,13,1,1229,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,77,13,2,1229,Organico,Planalto Central,Lavado,organic.jpg
4,77,13,3,1229,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
15,77,14,1,1230,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,77,14,2,1230,Organico,Cerrado Mineiro,Natural,organic.jpg
9,77,14,3,1230,Especial,Planalto Central,Lavado,special.jpg
1,77,15,1,1231,Especial,Planalto Central,Natural,special.jpg
4,77,15,2,1231,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
16,77,15,3,1231,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,77,16,1,1232,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,77,16,2,1232,Organico,Cerrado Mineiro,Natural,organic.jpg
8,77,16,3,1232,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,78,1,1,1233,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
5,78,1,2,1233,Especial,Cerrado Mineiro,Natural,special.jpg
9,78,1,3,1233,Especial,Planalto Central,Lavado,special.jpg
2,78,2,1,1234,Organico,Planalto Central,Natural,organic.jpg
3,78,2,2,1234,Fair trade,Planalto Central,Natural,fairtrade.jpg
13,78,2,3,1234,Especial,Cerrado Mineiro,Lavado,special.jpg
7,78,3,1,1235,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
14,78,3,2,1235,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,78,3,3,1235,Organico,Planalto Central,Lavado,organic.jpg
15,78,4,1,1236,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,78,4,2,1236,Fair trade,Planalto Central,Natural,fairtrade.jpg
7,78,4,3,1236,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,78,5,1,1237,Organico,Cerrado Mineiro,Natural,organic.jpg
13,78,5,2,1237,Especial,Cerrado Mineiro,Lavado,special.jpg
14,78,5,3,1237,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,78,6,1,1238,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
8,78,6,2,1238,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
6,78,6,3,1238,Organico,Cerrado Mineiro,Natural,organic.jpg
1,78,7,1,1239,Especial,Planalto Central,Natural,special.jpg
10,78,7,2,1239,Organico,Planalto Central,Lavado,organic.jpg
7,78,7,3,1239,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
13,78,8,1,1240,Especial,Cerrado Mineiro,Lavado,special.jpg
4,78,8,2,1240,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
3,78,8,3,1240,Fair trade,Planalto Central,Natural,fairtrade.jpg
9,78,9,1,1241,Especial,Planalto Central,Lavado,special.jpg
7,78,9,2,1241,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,78,9,3,1241,Fair trade,Planalto Central,Natural,fairtrade.jpg
6,78,10,1,1242,Organico,Cerrado Mineiro,Natural,organic.jpg
7,78,10,2,1242,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,78,10,3,1242,Fair trade,Planalto Central,Natural,fairtrade.jpg
4,78,11,1,1243,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
5,78,11,2,1243,Especial,Cerrado Mineiro,Natural,special.jpg
10,78,11,3,1243,Organico,Planalto Central,Lavado,organic.jpg
2,78,12,1,1244,Organico,Planalto Central,Natural,organic.jpg
8,78,12,2,1244,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,78,12,3,1244,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
8,78,13,1,1245,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
6,78,13,2,1245,Organico,Cerrado Mineiro,Natural,organic.jpg
9,78,13,3,1245,Especial,Planalto Central,Lavado,special.jpg
9,78,14,1,1246,Especial,Planalto Central,Lavado,special.jpg
2,78,14,2,1246,Organico,Planalto Central,Natural,organic.jpg
12,78,14,3,1246,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
13,78,15,1,1247,Especial,Cerrado Mineiro,Lavado,special.jpg
3,78,15,2,1247,Fair trade,Planalto Central,Natural,fairtrade.jpg
6,78,15,3,1247,Organico,Cerrado Mineiro,Natural,organic.jpg
8,78,16,1,1248,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,78,16,2,1248,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
14,78,16,3,1248,Organico,Cerrado Mineiro,Lavado,organic.jpg
3,79,1,1,1249,Fair trade,Planalto Central,Natural,fairtrade.jpg
1,79,1,2,1249,Especial,Planalto Central,Natural,special.jpg
2,79,1,3,1249,Organico,Planalto Central,Natural,organic.jpg
15,79,2,1,1250,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,79,2,2,1250,Especial,Cerrado Mineiro,Natural,special.jpg
13,79,2,3,1250,Especial,Cerrado Mineiro,Lavado,special.jpg
6,79,3,1,1251,Organico,Cerrado Mineiro,Natural,organic.jpg
5,79,3,2,1251,Especial,Cerrado Mineiro,Natural,special.jpg
4,79,3,3,1251,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
9,79,4,1,1252,Especial,Planalto Central,Lavado,special.jpg
4,79,4,2,1252,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
6,79,4,3,1252,Organico,Cerrado Mineiro,Natural,organic.jpg
2,79,5,1,1253,Organico,Planalto Central,Natural,organic.jpg
14,79,5,2,1253,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,79,5,3,1253,Especial,Planalto Central,Lavado,special.jpg
2,79,6,1,1254,Organico,Planalto Central,Natural,organic.jpg
3,79,6,2,1254,Fair trade,Planalto Central,Natural,fairtrade.jpg
8,79,6,3,1254,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
8,79,7,1,1255,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,79,7,2,1255,Especial,Planalto Central,Natural,special.jpg
6,79,7,3,1255,Organico,Cerrado Mineiro,Natural,organic.jpg
7,79,8,1,1256,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
14,79,8,2,1256,Organico,Cerrado Mineiro,Lavado,organic.jpg
8,79,8,3,1256,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
16,79,9,1,1257,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,79,9,2,1257,Organico,Planalto Central,Lavado,organic.jpg
6,79,9,3,1257,Organico,Cerrado Mineiro,Natural,organic.jpg
6,79,10,1,1258,Organico,Cerrado Mineiro,Natural,organic.jpg
4,79,10,2,1258,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
16,79,10,3,1258,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
8,79,11,1,1259,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,79,11,2,1259,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,79,11,3,1259,Organico,Cerrado Mineiro,Natural,organic.jpg
5,79,12,1,1260,Especial,Cerrado Mineiro,Natural,special.jpg
8,79,12,2,1260,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,79,12,3,1260,Fair trade,Planalto Central,Lavado,fairtrade.jpg
2,79,13,1,1261,Organico,Planalto Central,Natural,organic.jpg
15,79,13,2,1261,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,79,13,3,1261,Fair trade,Planalto Central,Natural,fairtrade.jpg
13,79,14,1,1262,Especial,Cerrado Mineiro,Lavado,special.jpg
16,79,14,2,1262,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,79,14,3,1262,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
11,79,15,1,1263,Fair trade,Planalto Central,Lavado,fairtrade.jpg
7,79,15,2,1263,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
14,79,15,3,1263,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,79,16,1,1264,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
5,79,16,2,1264,Especial,Cerrado Mineiro,Natural,special.jpg
1,79,16,3,1264,Especial,Planalto Central,Natural,special.jpg
1,80,1,1,1265,Especial,Planalto Central,Natural,special.jpg
14,80,1,2,1265,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,80,1,3,1265,Especial,Planalto Central,Lavado,special.jpg
11,80,2,1,1266,Fair trade,Planalto Central,Lavado,fairtrade.jpg
5,80,2,2,1266,Especial,Cerrado Mineiro,Natural,special.jpg
9,80,2,3,1266,Especial,Planalto Central,Lavado,special.jpg
12,80,3,1,1267,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
8,80,3,2,1267,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,80,3,3,1267,Organico,Cerrado Mineiro,Lavado,organic.jpg
7,80,4,1,1268,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,80,4,2,1268,Especial,Cerrado Mineiro,Natural,special.jpg
14,80,4,3,1268,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,80,5,1,1269,Organico,Planalto Central,Lavado,organic.jpg
14,80,5,2,1269,Organico,Cerrado Mineiro,Lavado,organic.jpg
12,80,5,3,1269,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
1,80,6,1,1270,Especial,Planalto Central,Natural,special.jpg
6,80,6,2,1270,Organico,Cerrado Mineiro,Natural,organic.jpg
2,80,6,3,1270,Organico,Planalto Central,Natural,organic.jpg
9,80,7,1,1271,Especial,Planalto Central,Lavado,special.jpg
10,80,7,2,1271,Organico,Planalto Central,Lavado,organic.jpg
12,80,7,3,1271,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
2,80,8,1,1272,Organico,Planalto Central,Natural,organic.jpg
11,80,8,2,1272,Fair trade,Planalto Central,Lavado,fairtrade.jpg
6,80,8,3,1272,Organico,Cerrado Mineiro,Natural,organic.jpg
6,80,9,1,1273,Organico,Cerrado Mineiro,Natural,organic.jpg
5,80,9,2,1273,Especial,Cerrado Mineiro,Natural,special.jpg
2,80,9,3,1273,Organico,Planalto Central,Natural,organic.jpg
4,80,10,1,1274,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
12,80,10,2,1274,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
10,80,10,3,1274,Organico,Planalto Central,Lavado,organic.jpg
2,80,11,1,1275,Organico,Planalto Central,Natural,organic.jpg
12,80,11,2,1275,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
9,80,11,3,1275,Especial,Planalto Central,Lavado,special.jpg
10,80,12,1,1276,Organico,Planalto Central,Lavado,organic.jpg
1,80,12,2,1276,Especial,Planalto Central,Natural,special.jpg
6,80,12,3,1276,Organico,Cerrado Mineiro,Natural,organic.jpg
7,80,13,1,1277,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
14,80,13,2,1277,Organico,Cerrado Mineiro,Lavado,organic.jpg
11,80,13,3,1277,Fair trade,Planalto Central,Lavado,fairtrade.jpg
2,80,14,1,1278,Organico,Planalto Central,Natural,organic.jpg
8,80,14,2,1278,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,80,14,3,1278,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,80,15,1,1279,Organico,Planalto Central,Lavado,organic.jpg
14,80,15,2,1279,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,80,15,3,1279,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,80,16,1,1280,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,80,16,2,1280,Organico,Planalto Central,Natural,organic.jpg
6,80,16,3,1280,Organico,Cerrado Mineiro,Natural,organic.jpg
9,81,1,1,1281,Especial,Planalto Central,Lavado,special.jpg
13,81,1,2,1281,Especial,Cerrado Mineiro,Lavado,special.jpg
7,81,1,3,1281,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
8,81,2,1,1282,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,81,2,2,1282,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,81,2,3,1282,Organico,Planalto Central,Lavado,organic.jpg
4,81,3,1,1283,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
14,81,3,2,1283,Organico,Cerrado Mineiro,Lavado,organic.jpg
11,81,3,3,1283,Fair trade,Planalto Central,Lavado,fairtrade.jpg
3,81,4,1,1284,Fair trade,Planalto Central,Natural,fairtrade.jpg
12,81,4,2,1284,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
2,81,4,3,1284,Organico,Planalto Central,Natural,organic.jpg
1,81,5,1,1285,Especial,Planalto Central,Natural,special.jpg
10,81,5,2,1285,Organico,Planalto Central,Lavado,organic.jpg
3,81,5,3,1285,Fair trade,Planalto Central,Natural,fairtrade.jpg
16,81,6,1,1286,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
14,81,6,2,1286,Organico,Cerrado Mineiro,Lavado,organic.jpg
4,81,6,3,1286,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
10,81,7,1,1287,Organico,Planalto Central,Lavado,organic.jpg
5,81,7,2,1287,Especial,Cerrado Mineiro,Natural,special.jpg
11,81,7,3,1287,Fair trade,Planalto Central,Lavado,fairtrade.jpg
4,81,8,1,1288,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
10,81,8,2,1288,Organico,Planalto Central,Lavado,organic.jpg
1,81,8,3,1288,Especial,Planalto Central,Natural,special.jpg
15,81,9,1,1289,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,81,9,2,1289,Especial,Cerrado Mineiro,Natural,special.jpg
6,81,9,3,1289,Organico,Cerrado Mineiro,Natural,organic.jpg
14,81,10,1,1290,Organico,Cerrado Mineiro,Lavado,organic.jpg
10,81,10,2,1290,Organico,Planalto Central,Lavado,organic.jpg
3,81,10,3,1290,Fair trade,Planalto Central,Natural,fairtrade.jpg
13,81,11,1,1291,Especial,Cerrado Mineiro,Lavado,special.jpg
10,81,11,2,1291,Organico,Planalto Central,Lavado,organic.jpg
11,81,11,3,1291,Fair trade,Planalto Central,Lavado,fairtrade.jpg
4,81,12,1,1292,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
13,81,12,2,1292,Especial,Cerrado Mineiro,Lavado,special.jpg
6,81,12,3,1292,Organico,Cerrado Mineiro,Natural,organic.jpg
10,81,13,1,1293,Organico,Planalto Central,Lavado,organic.jpg
3,81,13,2,1293,Fair trade,Planalto Central,Natural,fairtrade.jpg
12,81,13,3,1293,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
3,81,14,1,1294,Fair trade,Planalto Central,Natural,fairtrade.jpg
16,81,14,2,1294,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,81,14,3,1294,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
4,81,15,1,1295,Rainforestry Alliance,Planalto Central,Natural,agroforestry.jpg
2,81,15,2,1295,Organico,Planalto Central,Natural,organic.jpg
9,81,15,3,1295,Especial,Planalto Central,Lavado,special.jpg
16,81,16,1,1296,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,81,16,2,1296,Especial,Planalto Central,Lavado,special.jpg
8,81,16,3,1296,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
13,82,1,1,1297,Especial,Cerrado Mineiro,Lavado,special.jpg
3,82,1,2,1297,Fair trade,Planalto Central,Natural,fairtrade.jpg
11,82,1,3,1297,Fair trade,Planalto Central,Lavado,fairtrade.jpg
16,82,2,1,1298,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,82,2,2,1298,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
8,82,2,3,1298,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
14,82,3,1,1299,Organico,Cerrado Mineiro,Lavado,organic.jpg
8,82,3,2,1299,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,82,3,3,1299,Organico,Planalto Central,Natural,organic.jpg
3,82,4,1,1300,Fair trade,Planalto Central,Natural,fairtrade.jpg
11,82,4,2,1300,Fair trade,Planalto Central,Lavado,fairtrade.jpg
16,82,4,3,1300,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,82,5,1,1301,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,82,5,2,1301,Organico,Cerrado Mineiro,Natural,organic.jpg
8,82,5,3,1301,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
8,82,6,1,1302,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,82,6,2,1302,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
5,82,6,3,1302,Especial,Cerrado Mineiro,Natural,special.jpg
6,82,7,1,1303,Organico,Cerrado Mineiro,Natural,organic.jpg
16,82,7,2,1303,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
2,82,7,3,1303,Organico,Planalto Central,Natural,organic.jpg
7,82,8,1,1304,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
11,82,8,2,1304,Fair trade,Planalto Central,Lavado,fairtrade.jpg
3,82,8,3,1304,Fair trade,Planalto Central,Natural,fairtrade.jpg
16,82,9,1,1305,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,82,9,2,1305,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
1,82,9,3,1305,Especial,Planalto Central,Natural,special.jpg
3,82,10,1,1306,Fair trade,Planalto Central,Natural,fairtrade.jpg
8,82,10,2,1306,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,82,10,3,1306,Rainforestry Alliance,Planalto Central,Lavado,agroforestry.jpg
14,82,11,1,1307,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,82,11,2,1307,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,82,11,3,1307,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
5,82,12,1,1308,Especial,Cerrado Mineiro,Natural,special.jpg
3,82,12,2,1308,Fair trade,Planalto Central,Natural,fairtrade.jpg
