profileID,respID,qID,altID,obsID,Certification,Origin,Processing,image
5,150,10,2,2394,Especial,Cerrado Mineiro,Natural,special.jpg
1,150,10,3,2394,Especial,Cerrado de Altitude,Natural,special.jpg
4,150,11,1,2395,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
8,150,11,2,2395,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,150,11,3,2395,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
7,150,12,1,2396,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
4,150,12,2,2396,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
16,150,12,3,2396,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,150,13,1,2397,Organico,Cerrado Mineiro,Natural,organic.jpg
13,150,13,2,2397,Especial,Cerrado Mineiro,Lavado,special.jpg
1,150,13,3,2397,Especial,Cerrado de Altitude,Natural,special.jpg
3,150,14,1,2398,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
7,150,14,2,2398,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,150,14,3,2398,Organico,Cerrado Mineiro,Natural,organic.jpg
3,150,15,1,2399,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
16,150,15,2,2399,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
2,150,15,3,2399,Organico,Cerrado de Altitude,Natural,organic.jpg
1,150,16,1,2400,Especial,Cerrado de Altitude,Natural,special.jpg
16,150,16,2,2400,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,150,16,3,2400,Especial,Cerrado de Altitude,Lavado,special.jpg
13,151,1,1,2401,Especial,Cerrado Mineiro,Lavado,special.jpg
6,151,1,2,2401,Organico,Cerrado Mineiro,Natural,organic.jpg
4,151,1,3,2401,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
14,151,2,1,2402,Organico,Cerrado Mineiro,Lavado,organic.jpg
7,151,2,2,2402,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,151,2,3,2402,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,151,3,1,2403,Especial,Cerrado Mineiro,Natural,special.jpg
9,151,3,2,2403,Especial,Cerrado de Altitude,Lavado,special.jpg
4,151,3,3,2403,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
3,151,4,1,2404,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,151,4,2,2404,Especial,Cerrado Mineiro,Lavado,special.jpg
9,151,4,3,2404,Especial,Cerrado de Altitude,Lavado,special.jpg
7,151,5,1,2405,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
3,151,5,2,2405,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,151,5,3,2405,Especial,Cerrado Mineiro,Lavado,special.jpg
4,151,6,1,2406,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
8,151,6,2,2406,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,151,6,3,2406,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
5,151,7,1,2407,Especial,Cerrado Mineiro,Natural,special.jpg
9,151,7,2,2407,Especial,Cerrado de Altitude,Lavado,special.jpg
10,151,7,3,2407,Organico,Cerrado de Altitude,Lavado,organic.jpg
10,151,8,1,2408,Organico,Cerrado de Altitude,Lavado,organic.jpg
4,151,8,2,2408,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
12,151,8,3,2408,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
9,151,9,1,2409,Especial,Cerrado de Altitude,Lavado,special.jpg
6,151,9,2,2409,Organico,Cerrado Mineiro,Natural,organic.jpg
15,151,9,3,2409,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,151,10,1,2410,Especial,Cerrado Mineiro,Lavado,special.jpg
16,151,10,2,2410,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
3,151,10,3,2410,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
8,151,11,1,2411,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,151,11,2,2411,Especial,Cerrado Mineiro,Natural,special.jpg
16,151,11,3,2411,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,151,12,1,2412,Especial,Cerrado de Altitude,Lavado,special.jpg
8,151,12,2,2412,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
3,151,12,3,2412,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
3,151,13,1,2413,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
10,151,13,2,2413,Organico,Cerrado de Altitude,Lavado,organic.jpg
13,151,13,3,2413,Especial,Cerrado Mineiro,Lavado,special.jpg
1,151,14,1,2414,Especial,Cerrado de Altitude,Natural,special.jpg
4,151,14,2,2414,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,151,14,3,2414,Organico,Cerrado de Altitude,Lavado,organic.jpg
3,151,15,1,2415,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
11,151,15,2,2415,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
1,151,15,3,2415,Especial,Cerrado de Altitude,Natural,special.jpg
1,151,16,1,2416,Especial,Cerrado de Altitude,Natural,special.jpg
6,151,16,2,2416,Organico,Cerrado Mineiro,Natural,organic.jpg
16,151,16,3,2416,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
9,152,1,1,2417,Especial,Cerrado de Altitude,Lavado,special.jpg
5,152,1,2,2417,Especial,Cerrado Mineiro,Natural,special.jpg
15,152,1,3,2417,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
13,152,2,1,2418,Especial,Cerrado Mineiro,Lavado,special.jpg
11,152,2,2,2418,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
14,152,2,3,2418,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,152,3,1,2419,Especial,Cerrado de Altitude,Natural,special.jpg
10,152,3,2,2419,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,152,3,3,2419,Especial,Cerrado Mineiro,Natural,special.jpg
1,152,4,1,2420,Especial,Cerrado de Altitude,Natural,special.jpg
4,152,4,2,2420,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
14,152,4,3,2420,Organico,Cerrado Mineiro,Lavado,organic.jpg
16,152,5,1,2421,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,152,5,2,2421,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
9,152,5,3,2421,Especial,Cerrado de Altitude,Lavado,special.jpg
13,152,6,1,2422,Especial,Cerrado Mineiro,Lavado,special.jpg
16,152,6,2,2422,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,152,6,3,2422,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
4,152,7,1,2423,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,152,7,2,2423,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,152,7,3,2423,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,152,8,1,2424,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
16,152,8,2,2424,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
14,152,8,3,2424,Organico,Cerrado Mineiro,Lavado,organic.jpg
11,152,9,1,2425,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
1,152,9,2,2425,Especial,Cerrado de Altitude,Natural,special.jpg
3,152,9,3,2425,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
7,152,10,1,2426,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,152,10,2,2426,Organico,Cerrado de Altitude,Lavado,organic.jpg
16,152,10,3,2426,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
11,152,11,1,2427,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
12,152,11,2,2427,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
8,152,11,3,2427,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
1,152,12,1,2428,Especial,Cerrado de Altitude,Natural,special.jpg
11,152,12,2,2428,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
12,152,12,3,2428,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
15,152,13,1,2429,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,152,13,2,2429,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
12,152,13,3,2429,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
12,152,14,1,2430,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
1,152,14,2,2430,Especial,Cerrado de Altitude,Natural,special.jpg
3,152,14,3,2430,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
15,152,15,1,2431,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
10,152,15,2,2431,Organico,Cerrado de Altitude,Lavado,organic.jpg
1,152,15,3,2431,Especial,Cerrado de Altitude,Natural,special.jpg
8,152,16,1,2432,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
11,152,16,2,2432,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
13,152,16,3,2432,Especial,Cerrado Mineiro,Lavado,special.jpg
8,153,1,1,2433,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,153,1,2,2433,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
9,153,1,3,2433,Especial,Cerrado de Altitude,Lavado,special.jpg
16,153,2,1,2434,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
7,153,2,2,2434,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
4,153,2,3,2434,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
3,153,3,1,2435,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,153,3,2,2435,Especial,Cerrado Mineiro,Lavado,special.jpg
15,153,3,3,2435,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
3,153,4,1,2436,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
10,153,4,2,2436,Organico,Cerrado de Altitude,Lavado,organic.jpg
6,153,4,3,2436,Organico,Cerrado Mineiro,Natural,organic.jpg
2,153,5,1,2437,Organico,Cerrado de Altitude,Natural,organic.jpg
15,153,5,2,2437,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,153,5,3,2437,Organico,Cerrado Mineiro,Lavado,organic.jpg
2,153,6,1,2438,Organico,Cerrado de Altitude,Natural,organic.jpg
15,153,6,2,2438,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,153,6,3,2438,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
15,153,7,1,2439,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,153,7,2,2439,Organico,Cerrado Mineiro,Natural,organic.jpg
4,153,7,3,2439,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
1,153,8,1,2440,Especial,Cerrado de Altitude,Natural,special.jpg
5,153,8,2,2440,Especial,Cerrado Mineiro,Natural,special.jpg
6,153,8,3,2440,Organico,Cerrado Mineiro,Natural,organic.jpg
2,153,9,1,2441,Organico,Cerrado de Altitude,Natural,organic.jpg
4,153,9,2,2441,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,153,9,3,2441,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,153,10,1,2442,Especial,Cerrado Mineiro,Natural,special.jpg
8,153,10,2,2442,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
15,153,10,3,2442,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
7,153,11,1,2443,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
11,153,11,2,2443,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
15,153,11,3,2443,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,153,12,1,2444,Especial,Cerrado Mineiro,Natural,special.jpg
3,153,12,2,2444,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
8,153,12,3,2444,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,153,13,1,2445,Organico,Cerrado de Altitude,Natural,organic.jpg
10,153,13,2,2445,Organico,Cerrado de Altitude,Lavado,organic.jpg
12,153,13,3,2445,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,153,14,1,2446,Especial,Cerrado Mineiro,Lavado,special.jpg
1,153,14,2,2446,Especial,Cerrado de Altitude,Natural,special.jpg
12,153,14,3,2446,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
5,153,15,1,2447,Especial,Cerrado Mineiro,Natural,special.jpg
1,153,15,2,2447,Especial,Cerrado de Altitude,Natural,special.jpg
14,153,15,3,2447,Organico,Cerrado Mineiro,Lavado,organic.jpg
3,153,16,1,2448,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
4,153,16,2,2448,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
1,153,16,3,2448,Especial,Cerrado de Altitude,Natural,special.jpg
4,154,1,1,2449,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
1,154,1,2,2449,Especial,Cerrado de Altitude,Natural,special.jpg
8,154,1,3,2449,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
9,154,2,1,2450,Especial,Cerrado de Altitude,Lavado,special.jpg
6,154,2,2,2450,Organico,Cerrado Mineiro,Natural,organic.jpg
10,154,2,3,2450,Organico,Cerrado de Altitude,Lavado,organic.jpg
5,154,3,1,2451,Especial,Cerrado Mineiro,Natural,special.jpg
3,154,3,2,2451,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,154,3,3,2451,Especial,Cerrado Mineiro,Lavado,special.jpg
15,154,4,1,2452,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
4,154,4,2,2452,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,154,4,3,2452,Organico,Cerrado de Altitude,Lavado,organic.jpg
1,154,5,1,2453,Especial,Cerrado de Altitude,Natural,special.jpg
3,154,5,2,2453,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
6,154,5,3,2453,Organico,Cerrado Mineiro,Natural,organic.jpg
2,154,6,1,2454,Organico,Cerrado de Altitude,Natural,organic.jpg
12,154,6,2,2454,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
3,154,6,3,2454,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
7,154,7,1,2455,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
6,154,7,2,2455,Organico,Cerrado Mineiro,Natural,organic.jpg
13,154,7,3,2455,Especial,Cerrado Mineiro,Lavado,special.jpg
6,154,8,1,2456,Organico,Cerrado Mineiro,Natural,organic.jpg
2,154,8,2,2456,Organico,Cerrado de Altitude,Natural,organic.jpg
8,154,8,3,2456,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
7,154,9,1,2457,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,154,9,2,2457,Organico,Cerrado de Altitude,Lavado,organic.jpg
4,154,9,3,2457,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
5,154,10,1,2458,Especial,Cerrado Mineiro,Natural,special.jpg
15,154,10,2,2458,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,154,10,3,2458,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,154,11,1,2459,Organico,Cerrado de Altitude,Natural,organic.jpg
9,154,11,2,2459,Especial,Cerrado de Altitude,Lavado,special.jpg
1,154,11,3,2459,Especial,Cerrado de Altitude,Natural,special.jpg
4,154,12,1,2460,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
15,154,12,2,2460,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
2,154,12,3,2460,Organico,Cerrado de Altitude,Natural,organic.jpg
4,154,13,1,2461,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
6,154,13,2,2461,Organico,Cerrado Mineiro,Natural,organic.jpg
9,154,13,3,2461,Especial,Cerrado de Altitude,Lavado,special.jpg
15,154,14,1,2462,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
2,154,14,2,2462,Organico,Cerrado de Altitude,Natural,organic.jpg
7,154,14,3,2462,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
10,154,15,1,2463,Organico,Cerrado de Altitude,Lavado,organic.jpg
12,154,15,2,2463,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
5,154,15,3,2463,Especial,Cerrado Mineiro,Natural,special.jpg
4,154,16,1,2464,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
2,154,16,2,2464,Organico,Cerrado de Altitude,Natural,organic.jpg
3,154,16,3,2464,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
14,155,1,1,2465,Organico,Cerrado Mineiro,Lavado,organic.jpg
16,155,1,2,2465,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
5,155,1,3,2465,Especial,Cerrado Mineiro,Natural,special.jpg
3,155,2,1,2466,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
4,155,2,2,2466,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
15,155,2,3,2466,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
7,155,3,1,2467,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,155,3,2,2467,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
12,155,3,3,2467,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
2,155,4,1,2468,Organico,Cerrado de Altitude,Natural,organic.jpg
3,155,4,2,2468,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
5,155,4,3,2468,Especial,Cerrado Mineiro,Natural,special.jpg
2,155,5,1,2469,Organico,Cerrado de Altitude,Natural,organic.jpg
15,155,5,2,2469,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
11,155,5,3,2469,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
3,155,6,1,2470,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
2,155,6,2,2470,Organico,Cerrado de Altitude,Natural,organic.jpg
8,155,6,3,2470,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,155,7,1,2471,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
16,155,7,2,2471,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
10,155,7,3,2471,Organico,Cerrado de Altitude,Lavado,organic.jpg
11,155,8,1,2472,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
3,155,8,2,2472,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,155,8,3,2472,Especial,Cerrado Mineiro,Lavado,special.jpg
9,155,9,1,2473,Especial,Cerrado de Altitude,Lavado,special.jpg
15,155,9,2,2473,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,155,9,3,2473,Organico,Cerrado Mineiro,Natural,organic.jpg
6,155,10,1,2474,Organico,Cerrado Mineiro,Natural,organic.jpg
2,155,10,2,2474,Organico,Cerrado de Altitude,Natural,organic.jpg
15,155,10,3,2474,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,155,11,1,2475,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,155,11,2,2475,Especial,Cerrado de Altitude,Natural,special.jpg
16,155,11,3,2475,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
12,155,12,1,2476,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
6,155,12,2,2476,Organico,Cerrado Mineiro,Natural,organic.jpg
15,155,12,3,2476,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,155,13,1,2477,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,155,13,2,2477,Organico,Cerrado Mineiro,Natural,organic.jpg
2,155,13,3,2477,Organico,Cerrado de Altitude,Natural,organic.jpg
15,155,14,1,2478,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
9,155,14,2,2478,Especial,Cerrado de Altitude,Lavado,special.jpg
13,155,14,3,2478,Especial,Cerrado Mineiro,Lavado,special.jpg
2,155,15,1,2479,Organico,Cerrado de Altitude,Natural,organic.jpg
8,155,15,2,2479,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
5,155,15,3,2479,Especial,Cerrado Mineiro,Natural,special.jpg
11,155,16,1,2480,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
9,155,16,2,2480,Especial,Cerrado de Altitude,Lavado,special.jpg
6,155,16,3,2480,Organico,Cerrado Mineiro,Natural,organic.jpg
2,156,1,1,2481,Organico,Cerrado de Altitude,Natural,organic.jpg
3,156,1,2,2481,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
14,156,1,3,2481,Organico,Cerrado Mineiro,Lavado,organic.jpg
1,156,2,1,2482,Especial,Cerrado de Altitude,Natural,special.jpg
14,156,2,2,2482,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,156,2,3,2482,Especial,Cerrado de Altitude,Lavado,special.jpg
1,156,3,1,2483,Especial,Cerrado de Altitude,Natural,special.jpg
14,156,3,2,2483,Organico,Cerrado Mineiro,Lavado,organic.jpg
2,156,3,3,2483,Organico,Cerrado de Altitude,Natural,organic.jpg
10,156,4,1,2484,Organico,Cerrado de Altitude,Lavado,organic.jpg
9,156,4,2,2484,Especial,Cerrado de Altitude,Lavado,special.jpg
7,156,4,3,2484,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
9,156,5,1,2485,Especial,Cerrado de Altitude,Lavado,special.jpg
1,156,5,2,2485,Especial,Cerrado de Altitude,Natural,special.jpg
16,156,5,3,2485,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
13,156,6,1,2486,Especial,Cerrado Mineiro,Lavado,special.jpg
6,156,6,2,2486,Organico,Cerrado Mineiro,Natural,organic.jpg
10,156,6,3,2486,Organico,Cerrado de Altitude,Lavado,organic.jpg
14,156,7,1,2487,Organico,Cerrado Mineiro,Lavado,organic.jpg
5,156,7,2,2487,Especial,Cerrado Mineiro,Natural,special.jpg
10,156,7,3,2487,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,156,8,1,2488,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,156,8,2,2488,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
16,156,8,3,2488,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,156,9,1,2489,Organico,Cerrado Mineiro,Natural,organic.jpg
9,156,9,2,2489,Especial,Cerrado de Altitude,Lavado,special.jpg
10,156,9,3,2489,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,156,10,1,2490,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
12,156,10,2,2490,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
9,156,10,3,2490,Especial,Cerrado de Altitude,Lavado,special.jpg
3,156,11,1,2491,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
15,156,11,2,2491,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
6,156,11,3,2491,Organico,Cerrado Mineiro,Natural,organic.jpg
15,156,12,1,2492,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
7,156,12,2,2492,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
16,156,12,3,2492,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
11,156,13,1,2493,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
14,156,13,2,2493,Organico,Cerrado Mineiro,Lavado,organic.jpg
15,156,13,3,2493,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
11,156,14,1,2494,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
4,156,14,2,2494,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
10,156,14,3,2494,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,156,15,1,2495,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
2,156,15,2,2495,Organico,Cerrado de Altitude,Natural,organic.jpg
15,156,15,3,2495,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
10,156,16,1,2496,Organico,Cerrado de Altitude,Lavado,organic.jpg
12,156,16,2,2496,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
4,156,16,3,2496,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
15,157,1,1,2497,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
10,157,1,2,2497,Organico,Cerrado de Altitude,Lavado,organic.jpg
8,157,1,3,2497,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
15,157,2,1,2498,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
16,157,2,2,2498,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
6,157,2,3,2498,Organico,Cerrado Mineiro,Natural,organic.jpg
15,157,3,1,2499,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
8,157,3,2,2499,Rainforestry Alliance,Cerrado Mineiro,Natural,agroforestry.jpg
4,157,3,3,2499,Rainforestry Alliance,Cerrado de Altitude,Natural,agroforestry.jpg
6,157,4,1,2500,Organico,Cerrado Mineiro,Natural,organic.jpg
12,157,4,2,2500,Rainforestry Alliance,Cerrado de Altitude,Lavado,agroforestry.jpg
13,157,4,3,2500,Especial,Cerrado Mineiro,Lavado,special.jpg
3,157,5,1,2501,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
13,157,5,2,2501,Especial,Cerrado Mineiro,Lavado,special.jpg
5,157,5,3,2501,Especial,Cerrado Mineiro,Natural,special.jpg
5,157,6,1,2502,Especial,Cerrado Mineiro,Natural,special.jpg
9,157,6,2,2502,Especial,Cerrado de Altitude,Lavado,special.jpg
16,157,6,3,2502,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
1,157,7,1,2503,Especial,Cerrado de Altitude,Natural,special.jpg
13,157,7,2,2503,Especial,Cerrado Mineiro,Lavado,special.jpg
6,157,7,3,2503,Organico,Cerrado Mineiro,Natural,organic.jpg
2,157,8,1,2504,Organico,Cerrado de Altitude,Natural,organic.jpg
10,157,8,2,2504,Organico,Cerrado de Altitude,Lavado,organic.jpg
3,157,8,3,2504,Fair trade,Cerrado de Altitude,Natural,fairtrade.jpg
16,157,9,1,2505,Rainforestry Alliance,Cerrado Mineiro,Lavado,agroforestry.jpg
15,157,9,2,2505,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
14,157,9,3,2505,Organico,Cerrado Mineiro,Lavado,organic.jpg
9,157,10,1,2506,Especial,Cerrado de Altitude,Lavado,special.jpg
7,157,10,2,2506,Fair trade,Cerrado Mineiro,Natural,fairtrade.jpg
15,157,10,3,2506,Fair trade,Cerrado Mineiro,Lavado,fairtrade.jpg
5,157,11,1,2507,Especial,Cerrado Mineiro,Natural,special.jpg
11,157,11,2,2507,Fair trade,Cerrado de Altitude,Lavado,fairtrade.jpg
